Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
428283,Igor França,20.0,Brazil,False,Londrina,Defender,,84.0,6.0,3.0,45.0,,,2.0,,1.0,1.0,3.0,,1.0,6.0,8.0,14.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/428283.png,https://media-4.api-sports.io/football/teams/148.png,6.640000,0.0,0.0,0.0,False,,176.0
9537,Dudu Vieira,29.0,Brazil,False,Chapecoense-sc,Midfielder,15.0,813.0,18.0,2.0,326.0,2.0,9.0,1.0,,1.0,14.0,20.0,2.0,23.0,15.0,40.0,81.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/9537.png,https://media-4.api-sports.io/football/teams/132.png,6.692857,5.0,0.0,0.0,False,72.0,176.0
9575,João Igor,27.0,Brazil,False,Chapecoense-sc,Midfielder,,37.0,11.0,,25.0,,1.0,1.0,,,,1.0,,,,,4.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/9575.png,https://media-4.api-sports.io/football/teams/132.png,6.100000,0.0,0.0,0.0,False,,177.0
9580,Kaio Mendes,28.0,Brazil,False,Chapecoense-sc,Midfielder,11.0,524.0,19.0,12.0,250.0,2.0,5.0,5.0,,2.0,10.0,17.0,3.0,5.0,7.0,22.0,58.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/9580.png,https://media-4.api-sports.io/football/teams/132.png,6.763636,3.0,0.0,0.0,False,62.0,173.0
9581,Alisson Farias,27.0,Brazil,False,Chapecoense-sc,Attacker,23.0,1531.0,16.0,25.0,432.0,12.0,28.0,34.0,,18.0,32.0,10.0,3.0,7.0,12.0,65.0,148.0,,4.0,0.0,,https://media-4.api-sports.io/football/players/9581.png,https://media-4.api-sports.io/football/teams/132.png,6.923809,2.0,0.0,0.0,False,67.0,171.0
9783,Felipe Ferreira,29.0,Brazil,False,Chapecoense-sc,Midfielder,23.0,935.0,9.0,9.0,233.0,2.0,17.0,8.0,,1.0,20.0,2.0,,2.0,3.0,28.0,61.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/9783.png,https://media-4.api-sports.io/football/teams/132.png,6.571428,2.0,0.0,0.0,False,72.0,186.0
9885,Neto,21.0,Brazil,False,Chapecoense-sc,Midfielder,8.0,206.0,8.0,5.0,85.0,3.0,7.0,3.0,,1.0,1.0,4.0,,1.0,3.0,11.0,25.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/9885.png,https://media-4.api-sports.io/football/teams/132.png,6.642857,1.0,0.0,0.0,False,76.0,178.0
10035,Marco Antônio,26.0,Brazil,False,Chapecoense-sc,Midfielder,14.0,446.0,9.0,3.0,72.0,1.0,2.0,5.0,,2.0,5.0,4.0,,1.0,2.0,9.0,18.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/10035.png,https://media-4.api-sports.io/football/teams/132.png,6.633333,0.0,0.0,0.0,False,64.0,172.0
10144,Bruno Nazário,28.0,Brazil,False,Chapecoense-sc,Midfielder,25.0,1882.0,18.0,43.0,591.0,20.0,37.0,42.0,,23.0,56.0,24.0,2.0,5.0,16.0,114.0,221.0,4.0,7.0,0.0,,https://media-4.api-sports.io/football/players/10144.png,https://media-4.api-sports.io/football/teams/132.png,7.162500,4.0,0.0,0.0,False,70.0,178.0
10362,Kayke,35.0,Brazil,False,Chapecoense-sc,Attacker,15.0,1051.0,11.0,14.0,219.0,8.0,14.0,13.0,,7.0,6.0,14.0,,2.0,6.0,24.0,69.0,2.0,2.0,0.0,,https://media-4.api-sports.io/football/players/10362.png,https://media-4.api-sports.io/football/teams/132.png,6.766666,1.0,0.0,0.0,False,78.0,182.0
12915,Henrique Dourado,34.0,Brazil,False,Chapecoense-sc,Attacker,8.0,370.0,4.0,1.0,50.0,1.0,5.0,8.0,,1.0,15.0,9.0,1.0,,3.0,23.0,49.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/12915.png,https://media-4.api-sports.io/football/teams/132.png,6.437500,2.0,0.0,0.0,False,80.0,186.0
70088,Pablo Oliveira,28.0,Brazil,False,Chapecoense-sc,Midfielder,,272.0,35.0,3.0,87.0,,2.0,2.0,,2.0,,1.0,,4.0,2.0,7.0,12.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/70088.png,https://media-4.api-sports.io/football/teams/132.png,6.850000,2.0,0.0,1.0,False,79.0,183.0
77789,Tomas Bastos,31.0,Brazil,False,Chapecoense-sc,Midfielder,,111.0,6.0,3.0,33.0,,5.0,2.0,,1.0,1.0,2.0,,1.0,2.0,7.0,14.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/77789.png,https://media-4.api-sports.io/football/teams/132.png,6.550000,0.0,0.0,0.0,False,70.0,177.0
