Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
91358,E. Valeri,26.0,Italy,False,Frosinone,Defender,16.0,1178.0,,24.0,360.0,3.0,13.0,36.0,,12.0,8.0,12.0,3.0,9.0,19.0,48.0,110.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/91358.png,https://media.api-sports.io/football/teams/512.png,6.750000,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/91358.png,https://media.api-sports.io/football/teams/512.png,Serie A,78.0,180.0
128461,N. Zortea,25.0,Italy,False,Frosinone,Defender,14.0,1260.0,,3.0,66.0,1.0,1.0,12.0,,5.0,2.0,4.0,,1.0,5.0,12.0,30.0,,1.0,0.0,,https://media.api-sports.io/football/players/128461.png,https://media.api-sports.io/football/teams/512.png,6.760000,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/128461.png,https://media.api-sports.io/football/teams/512.png,Serie A,70.0,175.0
290046,A. Makoumbou,26.0,Congo,False,Cagliari,Midfielder,32.0,2709.0,,15.0,1185.0,2.0,7.0,30.0,,21.0,28.0,28.0,4.0,16.0,41.0,101.0,203.0,,1.0,0.0,,https://media.api-sports.io/football/players/290046.png,https://media.api-sports.io/football/teams/490.png,6.687500,4.0,1.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/290046.png,https://media.api-sports.io/football/teams/490.png,Serie A,,183.0
309388,M. Prati,21.0,Italy,False,Cagliari,Midfielder,26.0,1970.0,,14.0,729.0,11.0,24.0,9.0,,4.0,6.0,19.0,6.0,15.0,45.0,64.0,124.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/309388.png,https://media.api-sports.io/football/teams/490.png,6.738461,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/309388.png,https://media.api-sports.io/football/teams/490.png,Serie A,,183.0
321744,A. Obert,22.0,Slovakia,False,Cagliari,Defender,17.0,937.0,,6.0,433.0,3.0,3.0,4.0,,3.0,4.0,14.0,7.0,21.0,17.0,38.0,82.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/321744.png,https://media.api-sports.io/football/teams/490.png,6.546666,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/321744.png,https://media.api-sports.io/football/teams/490.png,Serie A,84.0,188.0
342311,V. Iliev,19.0,Bulgaria,False,Cagliari,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/342311.png,https://media.api-sports.io/football/teams/490.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/342311.png,https://media.api-sports.io/football/teams/490.png,Serie A,,194.0
334,S. Verdi,32.0,Italy,False,Torino,Midfielder,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/334.png,https://media.api-sports.io/football/teams/503.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/334.png,https://media.api-sports.io/football/teams/503.png,Serie A,62.0,171.0
951,M. Aebischer,27.0,Switzerland,False,Bologna,Midfielder,36.0,2233.0,,17.0,1475.0,5.0,12.0,23.0,,14.0,30.0,37.0,6.0,12.0,35.0,90.0,189.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/951.png,https://media.api-sports.io/football/teams/500.png,6.805714,8.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/951.png,https://media.api-sports.io/football/teams/500.png,Serie A,78.0,183.0
1322,N. Moro,26.0,Croatia,False,Bologna,Midfielder,23.0,838.0,,11.0,553.0,1.0,9.0,10.0,,5.0,9.0,11.0,1.0,7.0,21.0,39.0,86.0,0.0,1.0,0.0,,https://media.api-sports.io/football/players/1322.png,https://media.api-sports.io/football/teams/500.png,6.734782,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1322.png,https://media.api-sports.io/football/teams/500.png,Serie A,77.0,183.0
2807,R. Freuler,32.0,Switzerland,False,Bologna,Midfielder,32.0,2632.0,53.0,21.0,1867.0,4.0,8.0,11.0,,8.0,15.0,44.0,9.0,36.0,78.0,121.0,240.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/2807.png,https://media.api-sports.io/football/teams/500.png,7.000000,9.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2807.png,https://media.api-sports.io/football/teams/500.png,Serie A,77.0,180.0
