Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
328447,M. N&apos;Diaye,23,Senegal,False,Clermont Foot,Goalkeeper,4.0,360.0,,,144.0,,,,,,1.0,,,,,3.0,4.0,,0.0,6.0,18.0,https://media.api-sports.io/football/players/328447.png,https://media.api-sports.io/football/teams/99.png,7.750000,0.0,0.0,0.0,False,,,0.0,0.0,1.0,https://media.api-sports.io/football/players/328447.png,https://media.api-sports.io/football/teams/99.png,Ligue 1,88.0,202.0
338856,N. Lemina,19,Gabon,False,Paris Saint Germain,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/338856.png,https://media.api-sports.io/football/teams/85.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/338856.png,https://media.api-sports.io/football/teams/85.png,Ligue 1,,
345531,C. El Djebali,20,Tunisia,False,Lyon,Midfielder,1.0,11.0,,,8.0,,,1.0,,,,1.0,,,,,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/345531.png,https://media.api-sports.io/football/teams/80.png,6.300000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/345531.png,https://media.api-sports.io/football/teams/80.png,Ligue 1,,170.0
361426,R. Valme,19,France,False,Monaco,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/361426.png,https://media.api-sports.io/football/teams/91.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/361426.png,https://media.api-sports.io/football/teams/91.png,Ligue 1,,
381122,T. Dago,19,France,False,Lille,Attacker,4.0,19.0,,1.0,3.0,,,1.0,,1.0,1.0,2.0,,1.0,,3.0,6.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/381122.png,https://media.api-sports.io/football/teams/79.png,7.000000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/381122.png,https://media.api-sports.io/football/teams/79.png,Ligue 1,,183.0
399882,T. Ramousse,19,France,False,Clermont Foot,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/399882.png,https://media.api-sports.io/football/teams/99.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/399882.png,https://media.api-sports.io/football/teams/99.png,Ligue 1,,
402066,A. Bermont,19,France,False,Lens,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/402066.png,https://media.api-sports.io/football/teams/116.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/402066.png,https://media.api-sports.io/football/teams/116.png,Ligue 1,54.0,
406591,C. Konaté,20,Mali,False,Clermont Foot,Defender,19.0,1069.0,,16.0,381.0,4.0,9.0,42.0,,22.0,14.0,17.0,2.0,13.0,26.0,69.0,144.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/406591.png,https://media.api-sports.io/football/teams/99.png,6.761111,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/406591.png,https://media.api-sports.io/football/teams/99.png,Ligue 1,66.0,173.0
443070,E. Araar Fernandez,18,Tunisia,False,Strasbourg,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/443070.png,https://media.api-sports.io/football/teams/95.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/443070.png,https://media.api-sports.io/football/teams/95.png,Ligue 1,,176.0
461421,I. M&apos;Bahia,19,Côte d'Ivoire,False,Clermont Foot,Defender,1.0,13.0,,1.0,14.0,,,,,,,1.0,,,,1.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/461421.png,https://media.api-sports.io/football/teams/99.png,6.300000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/461421.png,https://media.api-sports.io/football/teams/99.png,Ligue 1,63.0,174.0
