Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
9952,Lucas Kal,28,Brazil,False,America Mineiro,Midfielder,19.0,1242.0,,11.0,571.0,2.0,7.0,4.0,,2.0,3.0,18.0,5.0,16.0,16.0,30.0,82.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/9952.png,https://media.api-sports.io/football/teams/125.png,6.550000,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9952.png,https://media.api-sports.io/football/teams/125.png,Serie A,78.0,186.0
10040,Artur,26,Brazil,False,Palmeiras,Attacker,31.0,1904.0,,45.0,722.0,17.0,39.0,56.0,,34.0,36.0,14.0,,8.0,19.0,99.0,189.0,2.0,5.0,0.0,,https://media.api-sports.io/football/players/10040.png,https://media.api-sports.io/football/teams/121.png,6.963333,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10040.png,https://media.api-sports.io/football/teams/121.png,Serie A,68.0,168.0
10111,Bento,25,Brazil,False,Atletico Paranaense,Goalkeeper,33.0,2970.0,,2.0,729.0,,,,,,4.0,2.0,,1.0,,14.0,17.0,1.0,0.0,35.0,101.0,https://media.api-sports.io/football/players/10111.png,https://media.api-sports.io/football/teams/134.png,6.984375,3.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/10111.png,https://media.api-sports.io/football/teams/134.png,Serie A,92.0,191.0
10240,Richard,30,Brazil,False,Cruzeiro,Midfielder,4.0,346.0,55.0,3.0,249.0,1.0,4.0,5.0,,2.0,7.0,6.0,,7.0,9.0,25.0,40.0,,0.0,0.0,,https://media.api-sports.io/football/players/10240.png,https://media.api-sports.io/football/teams/135.png,7.025000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10240.png,https://media.api-sports.io/football/teams/135.png,Serie A,81.0,191.0
10306,Nino,27,Brazil,False,Fluminense,Defender,26.0,2162.0,59.0,8.0,1638.0,7.0,11.0,15.0,,12.0,24.0,23.0,12.0,20.0,12.0,108.0,171.0,,2.0,0.0,,https://media.api-sports.io/football/players/10306.png,https://media.api-sports.io/football/teams/124.png,6.896000,5.0,2.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10306.png,https://media.api-sports.io/football/teams/124.png,Serie A,82.0,188.0
35954,S. Ferreira,26,Paraguay,False,Vasco DA Gama,Attacker,13.0,432.0,,6.0,107.0,2.0,9.0,4.0,,3.0,15.0,6.0,,,8.0,31.0,60.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/35954.png,https://media.api-sports.io/football/teams/133.png,6.625000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/35954.png,https://media.api-sports.io/football/teams/133.png,Serie A,70.0,181.0
41100,Bruno Viana,29,Brazil,False,Coritiba,Defender,10.0,811.0,,,425.0,,2.0,1.0,,1.0,1.0,13.0,8.0,10.0,11.0,32.0,59.0,,0.0,0.0,,https://media.api-sports.io/football/players/41100.png,https://media.api-sports.io/football/teams/147.png,6.720000,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/41100.png,https://media.api-sports.io/football/teams/147.png,Serie A,83.0,182.0
68057,Rafael Navarro,24,Brazil,False,Palmeiras,Attacker,3.0,124.0,,2.0,35.0,2.0,4.0,4.0,,2.0,2.0,6.0,,1.0,,8.0,27.0,,1.0,0.0,,https://media.api-sports.io/football/players/68057.png,https://media.api-sports.io/football/teams/121.png,6.533333,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/68057.png,https://media.api-sports.io/football/teams/121.png,Serie A,84.0,184.0
143363,Diego Costa,25,Brazil,False,Sao Paulo,Defender,23.0,1742.0,52.0,4.0,1234.0,4.0,8.0,7.0,,5.0,4.0,17.0,14.0,18.0,20.0,61.0,113.0,,0.0,0.0,,https://media.api-sports.io/football/players/143363.png,https://media.api-sports.io/football/teams/126.png,7.015789,6.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/143363.png,https://media.api-sports.io/football/teams/126.png,Serie A,73.0,184.0
180916,Juan,22,Brazil,False,Sao Paulo,Attacker,27.0,1275.0,,19.0,260.0,8.0,13.0,30.0,,16.0,26.0,18.0,2.0,5.0,19.0,71.0,159.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/180916.png,https://media.api-sports.io/football/teams/126.png,6.700000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/180916.png,https://media.api-sports.io/football/teams/126.png,Serie A,79.0,178.0
