Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
47056,Íñigo Eguaras,31,Spain,False,Almeria,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47056.png,https://media.api-sports.io/football/teams/723.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/47056.png,https://media.api-sports.io/football/teams/723.png,La Liga,77.0,181.0
47327,Diego López,42,Spain,False,Rayo Vallecano,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/47327.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/47327.png,https://media.api-sports.io/football/teams/728.png,La Liga,89.0,196.0
6048,B. Cufré,28,Argentina,False,Mallorca,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/6048.png,https://media.api-sports.io/football/teams/798.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/6048.png,https://media.api-sports.io/football/teams/798.png,La Liga,82.0,179.0
451311,Rayane Belaid,19,Spain,False,Atletico Madrid,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/451311.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/451311.png,https://media.api-sports.io/football/teams/530.png,La Liga,63.0,174.0
614,C. Bravo,41,Chile,False,Real Betis,Goalkeeper,7.0,630.0,,1.0,199.0,,,,,,1.0,,,,,3.0,4.0,,0.0,5.0,16.0,https://media.api-sports.io/football/players/614.png,https://media.api-sports.io/football/teams/543.png,7.100000,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/614.png,https://media.api-sports.io/football/teams/543.png,La Liga,84.0,184.0
760,M. Díaz,31,Dominican Republic,False,Sevilla,Attacker,9.0,239.0,,2.0,51.0,2.0,13.0,2.0,,1.0,1.0,8.0,,,1.0,12.0,36.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/760.png,https://media.api-sports.io/football/teams/536.png,6.700000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/760.png,https://media.api-sports.io/football/teams/536.png,La Liga,76.0,180.0
1450,S. Papastathopoulos,36,Greece,False,Real Betis,Defender,15.0,1134.0,,1.0,573.0,1.0,2.0,,,,6.0,13.0,9.0,6.0,21.0,52.0,87.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/1450.png,https://media.api-sports.io/football/teams/543.png,6.806666,6.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1450.png,https://media.api-sports.io/football/teams/543.png,La Liga,85.0,186.0
47282,Raúl García,38,Spain,False,Athletic Club,Midfielder,20.0,402.0,,,130.0,1.0,6.0,5.0,,2.0,10.0,20.0,1.0,3.0,9.0,48.0,99.0,0.0,1.0,0.0,,https://media.api-sports.io/football/players/47282.png,https://media.api-sports.io/football/teams/531.png,6.530000,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/47282.png,https://media.api-sports.io/football/teams/531.png,La Liga,83.0,184.0
738,Sergio Ramos,38,Spain,False,Sevilla,Defender,28.0,2518.0,48.0,4.0,1516.0,11.0,22.0,9.0,,6.0,22.0,27.0,30.0,41.0,45.0,154.0,239.0,0.0,3.0,0.0,,https://media.api-sports.io/football/players/738.png,https://media.api-sports.io/football/teams/536.png,7.307142,7.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/738.png,https://media.api-sports.io/football/teams/536.png,La Liga,82.0,184.0
752,T. Kroos,34,Germany,False,Real Madrid,Midfielder,33.0,2129.0,67.0,63.0,2369.0,13.0,25.0,8.0,,5.0,38.0,17.0,4.0,17.0,53.0,104.0,168.0,8.0,1.0,0.0,,https://media.api-sports.io/football/players/752.png,https://media.api-sports.io/football/teams/541.png,7.639393,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/752.png,https://media.api-sports.io/football/teams/541.png,La Liga,76.0,183.0
924,F. Coquelin,33,France,False,Villarreal,Midfielder,17.0,911.0,,1.0,433.0,,1.0,8.0,,3.0,8.0,18.0,4.0,15.0,20.0,43.0,91.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/924.png,https://media.api-sports.io/football/teams/533.png,6.752941,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/924.png,https://media.api-sports.io/football/teams/533.png,La Liga,74.0,176.0
1641,Samu Castillejo,29,Spain,False,Valencia,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/1641.png,https://media.api-sports.io/football/teams/532.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/1641.png,https://media.api-sports.io/football/teams/532.png,La Liga,67.0,182.0
2208,C. Grenier,33,France,False,Mallorca,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/2208.png,https://media.api-sports.io/football/teams/798.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/2208.png,https://media.api-sports.io/football/teams/798.png,La Liga,72.0,186.0
2615,M. Gómez,28,Uruguay,False,Cadiz,Attacker,31.0,1156.0,,10.0,233.0,6.0,12.0,11.0,,4.0,32.0,20.0,3.0,2.0,6.0,113.0,225.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/2615.png,https://media.api-sports.io/football/teams/724.png,6.645161,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/2615.png,https://media.api-sports.io/football/teams/724.png,La Liga,91.0,186.0
18802,É. Capoue,36,France,False,Villarreal,Midfielder,32.0,1443.0,,9.0,797.0,5.0,10.0,42.0,,22.0,41.0,25.0,4.0,22.0,33.0,117.0,208.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/18802.png,https://media.api-sports.io/football/teams/533.png,6.712500,8.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/18802.png,https://media.api-sports.io/football/teams/533.png,La Liga,80.0,189.0
21441,F. Maouassa,26,France,False,Granada CF,Defender,6.0,245.0,,5.0,58.0,,3.0,3.0,,1.0,3.0,3.0,,1.0,9.0,16.0,24.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/21441.png,https://media.api-sports.io/football/teams/715.png,6.650000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/21441.png,https://media.api-sports.io/football/teams/715.png,La Liga,76.0,170.0
30433,P. Gómez,36,Argentina,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/30433.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30433.png,https://media.api-sports.io/football/teams/536.png,La Liga,68.0,167.0
46677,Víctor Díaz,36,Spain,False,Granada CF,Defender,4.0,161.0,,,69.0,,,1.0,,1.0,,,,1.0,5.0,9.0,12.0,,0.0,0.0,,https://media.api-sports.io/football/players/46677.png,https://media.api-sports.io/football/teams/715.png,6.275000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/46677.png,https://media.api-sports.io/football/teams/715.png,La Liga,71.0,184.0
46743,Salva Sevilla,40,Spain,False,Alaves,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/46743.png,https://media.api-sports.io/football/teams/542.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/46743.png,https://media.api-sports.io/football/teams/542.png,La Liga,71.0,178.0
46772,José Mari,37,Spain,False,Cadiz,Midfielder,3.0,11.0,,2.0,20.0,,,,,,1.0,1.0,,,2.0,3.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/46772.png,https://media.api-sports.io/football/teams/724.png,6.700000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/46772.png,https://media.api-sports.io/football/teams/724.png,La Liga,69.0,180.0
47041,Alberto Perea,34,Spain,False,Granada CF,Attacker,2.0,0.0,,1.0,6.0,,,,,,2.0,,,,,2.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/47041.png,https://media.api-sports.io/football/teams/715.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/47041.png,https://media.api-sports.io/football/teams/715.png,La Liga,74.0,177.0
47515,Borja García,34,Spain,False,Girona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47515.png,https://media.api-sports.io/football/teams/547.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/47515.png,https://media.api-sports.io/football/teams/547.png,La Liga,72.0,175.0
50502,Álvaro Negredo,39,Spain,False,Cadiz,Attacker,7.0,47.0,,1.0,17.0,1.0,1.0,2.0,,2.0,2.0,,,1.0,,7.0,8.0,,0.0,0.0,,https://media.api-sports.io/football/players/50502.png,https://media.api-sports.io/football/teams/724.png,6.616666,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/50502.png,https://media.api-sports.io/football/teams/724.png,La Liga,71.0,186.0
104836,Adri López,25,Spain,False,Granada CF,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/104836.png,https://media.api-sports.io/football/teams/715.png,,0.0,0.0,0.0,False,,,0.0,0.0,1.0,https://media.api-sports.io/football/players/104836.png,https://media.api-sports.io/football/teams/715.png,La Liga,71.0,188.0
194782,Facu Esnáider,23,Spain,False,Getafe,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/194782.png,https://media.api-sports.io/football/teams/546.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/194782.png,https://media.api-sports.io/football/teams/546.png,La Liga,,184.0
198558,Sergio Gimeno,23,Spain,False,Getafe,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/198558.png,https://media.api-sports.io/football/teams/546.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/198558.png,https://media.api-sports.io/football/teams/546.png,La Liga,,
305797,Enrique Fernández,21,Spain,False,Real Betis,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/305797.png,https://media.api-sports.io/football/teams/543.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/305797.png,https://media.api-sports.io/football/teams/543.png,La Liga,,177.0
439994,Pablo Busto,19,Spain,False,Real Betis,Defender,2.0,42.0,,1.0,21.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,3.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/439994.png,https://media.api-sports.io/football/teams/543.png,6.750000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/439994.png,https://media.api-sports.io/football/teams/543.png,La Liga,,180.0
330,José Callejón,37,Spain,False,Granada CF,Attacker,25.0,794.0,,16.0,320.0,4.0,9.0,7.0,,3.0,21.0,11.0,1.0,5.0,13.0,44.0,88.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/330.png,https://media.api-sports.io/football/teams/715.png,6.668000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/330.png,https://media.api-sports.io/football/teams/715.png,La Liga,73.0,178.0
1920,N. Radonjić,28,Serbia,False,Mallorca,Attacker,11.0,350.0,,7.0,96.0,7.0,8.0,32.0,,21.0,5.0,1.0,,3.0,4.0,33.0,54.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/1920.png,https://media.api-sports.io/football/teams/798.png,6.827272,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1920.png,https://media.api-sports.io/football/teams/798.png,La Liga,78.0,185.0
46090,N. Petrović,25,Serbia,False,Granada CF,Midfielder,10.0,148.0,,2.0,78.0,1.0,1.0,5.0,,3.0,1.0,,,1.0,5.0,11.0,16.0,,0.0,0.0,,https://media.api-sports.io/football/players/46090.png,https://media.api-sports.io/football/teams/715.png,6.570000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/46090.png,https://media.api-sports.io/football/teams/715.png,La Liga,72.0,185.0
290686,Rafael Romero,21,Spain,False,Sevilla,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/290686.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/290686.png,https://media.api-sports.io/football/teams/536.png,La Liga,,192.0
306183,L. Sangaré,23,Côte d'Ivoire,False,Granada CF,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/306183.png,https://media.api-sports.io/football/teams/715.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/306183.png,https://media.api-sports.io/football/teams/715.png,La Liga,77.0,183.0
327628,Ricard Artero,21,Spain,False,Girona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/327628.png,https://media.api-sports.io/football/teams/547.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/327628.png,https://media.api-sports.io/football/teams/547.png,La Liga,,
329663,Guilherme Fernandes,23,Portugal,False,Real Betis,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/329663.png,https://media.api-sports.io/football/teams/543.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/329663.png,https://media.api-sports.io/football/teams/543.png,La Liga,88.0,191.0
329722,Yoel Lago,20,Spain,False,Celta Vigo,Midfielder,1.0,90.0,82.0,,87.0,,,,,,2.0,1.0,,,1.0,3.0,4.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/329722.png,https://media.api-sports.io/football/teams/538.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/329722.png,https://media.api-sports.io/football/teams/538.png,La Liga,,
329729,Lulo Dasilva,22,Spain,False,Sevilla,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/329729.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/329729.png,https://media.api-sports.io/football/teams/536.png,La Liga,71.0,189.0
333378,Diego Méndez,21,Spain,False,Rayo Vallecano,Midfielder,1.0,4.0,,,2.0,,,,,,,1.0,,1.0,1.0,2.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/333378.png,https://media.api-sports.io/football/teams/728.png,6.900000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/333378.png,https://media.api-sports.io/football/teams/728.png,La Liga,,182.0
335037,Diego Hormigo,21,Spain,False,Sevilla,Defender,1.0,36.0,,,9.0,,,1.0,,1.0,,1.0,1.0,,,1.0,2.0,,0.0,0.0,,https://media.api-sports.io/football/players/335037.png,https://media.api-sports.io/football/teams/536.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/335037.png,https://media.api-sports.io/football/teams/536.png,La Liga,,182.0
335057,Darío Benavides,21,Spain,False,Sevilla,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/335057.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/335057.png,https://media.api-sports.io/football/teams/536.png,La Liga,,178.0
340726,S. Leković,20,Serbia,False,Villarreal,Defender,1.0,28.0,,,14.0,,,,,,,,1.0,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/340726.png,https://media.api-sports.io/football/teams/533.png,6.200000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/340726.png,https://media.api-sports.io/football/teams/533.png,La Liga,,
349046,Carles Garrido,20,Spain,False,Girona,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/349046.png,https://media.api-sports.io/football/teams/547.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/349046.png,https://media.api-sports.io/football/teams/547.png,La Liga,,182.0
351127,Xavi Pleguezuelo,21,Spain,False,Real Betis,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/351127.png,https://media.api-sports.io/football/teams/543.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/351127.png,https://media.api-sports.io/football/teams/543.png,La Liga,,
386270,I. Sow,17,Senegal,False,Sevilla,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/386270.png,https://media.api-sports.io/football/teams/536.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/386270.png,https://media.api-sports.io/football/teams/536.png,La Liga,,184.0
389600,Jastin García,20,Spain,False,Girona,Attacker,3.0,30.0,,,10.0,,,2.0,,1.0,2.0,,,,1.0,4.0,5.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/389600.png,https://media.api-sports.io/football/teams/547.png,6.800000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/389600.png,https://media.api-sports.io/football/teams/547.png,La Liga,,180.0
392271,I. Vasiljević,19,Serbia,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/392271.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/392271.png,https://media.api-sports.io/football/teams/530.png,La Liga,,185.0
402280,A. Yaakobishvili,20,Hungary,False,Girona,Defender,1.0,60.0,,1.0,42.0,,,,,,,1.0,,3.0,2.0,4.0,7.0,,0.0,0.0,,https://media.api-sports.io/football/players/402280.png,https://media.api-sports.io/football/teams/547.png,7.300000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/402280.png,https://media.api-sports.io/football/teams/547.png,La Liga,,193.0
402281,Silvi,19,Spain,False,Girona,Midfielder,1.0,0.0,,,5.0,,,,,,,1.0,,,2.0,2.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/402281.png,https://media.api-sports.io/football/teams/547.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/402281.png,https://media.api-sports.io/football/teams/547.png,La Liga,,189.0
47505,B. Espinosa,35,Colombia,False,Girona,Defender,2.0,0.0,,,8.0,,,,,,1.0,,,,1.0,3.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/47505.png,https://media.api-sports.io/football/teams/547.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/47505.png,https://media.api-sports.io/football/teams/547.png,La Liga,85.0,192.0
147797,Antoñín Cortés,24,Spain,False,Granada CF,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/147797.png,https://media.api-sports.io/football/teams/715.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/147797.png,https://media.api-sports.io/football/teams/715.png,La Liga,71.0,182.0
162605,Javi Domínguez,23,Spain,False,Celta Vigo,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162605.png,https://media.api-sports.io/football/teams/538.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/162605.png,https://media.api-sports.io/football/teams/538.png,La Liga,83.0,195.0
182657,Pablo Valencia,23,Spain,False,Osasuna,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/182657.png,https://media.api-sports.io/football/teams/727.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/182657.png,https://media.api-sports.io/football/teams/727.png,La Liga,74.0,188.0
188571,Abraham del Moral,23,Spain,False,Villarreal,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/188571.png,https://media.api-sports.io/football/teams/533.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/188571.png,https://media.api-sports.io/football/teams/533.png,La Liga,76.0,184.0
197799,Xabi Huarte,23,Spain,False,Osasuna,Midfielder,1.0,8.0,,,2.0,,,,,,,,,,,,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/197799.png,https://media.api-sports.io/football/teams/727.png,6.300000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/197799.png,https://media.api-sports.io/football/teams/727.png,La Liga,64.0,172.0
286074,Eric Monjonell,23,Spain,False,Girona,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/286074.png,https://media.api-sports.io/football/teams/547.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/286074.png,https://media.api-sports.io/football/teams/547.png,La Liga,,187.0
297869,Iñaki González,20,Spain,False,Las Palmas,Midfielder,1.0,4.0,,,4.0,,,,,,,,,,1.0,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/297869.png,https://media.api-sports.io/football/teams/534.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/297869.png,https://media.api-sports.io/football/teams/534.png,La Liga,,179.0
299883,Dani González,22,Spain,False,Atletico Madrid,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/299883.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/299883.png,https://media.api-sports.io/football/teams/530.png,La Liga,,189.0
327552,Nando,21,Spain,False,Cadiz,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/327552.png,https://media.api-sports.io/football/teams/724.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/327552.png,https://media.api-sports.io/football/teams/724.png,La Liga,,192.0
336557,Aleix Garrido,20,Spain,False,Barcelona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336557.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/336557.png,https://media.api-sports.io/football/teams/529.png,La Liga,63.0,170.0
338750,Pau Ferrer,21,Spain,False,Las Palmas,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/338750.png,https://media.api-sports.io/football/teams/534.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/338750.png,https://media.api-sports.io/football/teams/534.png,La Liga,,
348539,Unai Hernández,20,Spain,False,Barcelona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/348539.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/348539.png,https://media.api-sports.io/football/teams/529.png,La Liga,65.0,171.0
377197,Pablo Muñoz,21,Spain,False,Rayo Vallecano,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/377197.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/377197.png,https://media.api-sports.io/football/teams/728.png,La Liga,,
381197,Asier Osambela,20,Spain,False,Osasuna,Midfielder,1.0,9.0,,,5.0,,,,,,,1.0,,,2.0,4.0,8.0,,0.0,0.0,,https://media.api-sports.io/football/players/381197.png,https://media.api-sports.io/football/teams/727.png,6.700000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/381197.png,https://media.api-sports.io/football/teams/727.png,La Liga,,
381599,Iñaki Rupérez,21,Spain,False,Real Sociedad,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/381599.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/381599.png,https://media.api-sports.io/football/teams/548.png,La Liga,,
396630,Pau Prim,18,Spain,False,Barcelona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/396630.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/396630.png,https://media.api-sports.io/football/teams/529.png,La Liga,,179.0
418944,Marcos Peña,19,Spain,False,Almeria,Midfielder,7.0,438.0,,1.0,217.0,1.0,4.0,1.0,,,4.0,8.0,3.0,13.0,19.0,26.0,48.0,,0.0,0.0,,https://media.api-sports.io/football/players/418944.png,https://media.api-sports.io/football/teams/723.png,6.814285,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/418944.png,https://media.api-sports.io/football/teams/723.png,La Liga,42.0,154.0
421044,Íñigo Arguibide,19,Spain,False,Osasuna,Attacker,1.0,16.0,,,3.0,,,,,,,1.0,,,1.0,2.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/421044.png,https://media.api-sports.io/football/teams/727.png,6.200000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/421044.png,https://media.api-sports.io/football/teams/727.png,La Liga,,
440413,Aingeru Olabarrieta,19,Spain,False,Athletic Club,Attacker,1.0,8.0,,,3.0,,,,,,,,,,,,,0.0,0.0,0.0,,https://media.api-sports.io/football/players/440413.png,https://media.api-sports.io/football/teams/531.png,6.200000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/440413.png,https://media.api-sports.io/football/teams/531.png,La Liga,70.0,181.0
47536,Martín Pascual,25,Spain,False,Rayo Vallecano,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47536.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/47536.png,https://media.api-sports.io/football/teams/728.png,La Liga,78.0,190.0
182664,Gaizka Ayesa,23,Spain,False,Real Sociedad,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/182664.png,https://media.api-sports.io/football/teams/548.png,,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/182664.png,https://media.api-sports.io/football/teams/548.png,La Liga,79.0,182.0
