Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
6471,G. Carabajal,33,Argentina,False,Vasco DA Gama,Midfielder,6.0,116.0,9.0,4.0,68.0,,3.0,3.0,,3.0,1.0,3.0,,1.0,1.0,7.0,14.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/6471.png,https://media-4.api-sports.io/football/teams/133.png,6.820000,0.0,0.0,0.0,False,75.0,178.0
9697,Nathan Silva,26,Brazil,False,Atletico-MG,Defender,4.0,360.0,52.0,1.0,237.0,1.0,2.0,,,,1.0,5.0,2.0,,3.0,9.0,18.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/9697.png,https://media-4.api-sports.io/football/teams/1062.png,7.025000,1.0,0.0,0.0,False,84.0,182.0
9891,D. Terans,29,Uruguay,False,Atletico Paranaense,Midfielder,9.0,394.0,10.0,7.0,104.0,2.0,8.0,10.0,,7.0,9.0,4.0,,1.0,3.0,19.0,48.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/9891.png,https://media-4.api-sports.io/football/teams/134.png,6.742857,1.0,0.0,0.0,False,70.0,172.0
10574,Marrony,24,Brazil,False,Fluminense,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/10574.png,https://media-4.api-sports.io/football/teams/124.png,,0.0,0.0,0.0,False,75.0,181.0
64359,Matheus Davó,24,Brazil,False,Cruzeiro,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/64359.png,https://media-4.api-sports.io/football/teams/135.png,,0.0,0.0,0.0,False,,
70366,John Victor,27,Brazil,False,Internacional,Goalkeeper,9.0,810.0,13.0,,186.0,,,1.0,,1.0,3.0,,,1.0,,9.0,10.0,,0.0,5.0,35.0,https://media-4.api-sports.io/football/players/70366.png,https://media-4.api-sports.io/football/teams/119.png,7.511111,1.0,0.0,0.0,False,91.0,196.0
91745,Alemão,25,Brazil,False,Internacional,Attacker,9.0,338.0,6.0,4.0,73.0,3.0,9.0,19.0,,9.0,14.0,12.0,1.0,1.0,5.0,34.0,80.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/91745.png,https://media-4.api-sports.io/football/teams/119.png,6.677777,2.0,0.0,0.0,False,88.0,182.0
96343,Alef Manga,29,Brazil,False,Coritiba,Attacker,10.0,804.0,17.0,17.0,201.0,11.0,18.0,27.0,,17.0,10.0,10.0,,2.0,10.0,48.0,91.0,2.0,4.0,0.0,,https://media-4.api-sports.io/football/players/96343.png,https://media-4.api-sports.io/football/teams/147.png,7.211111,3.0,0.0,0.0,False,85.0,190.0
153454,Moisés,27,Brazil,False,Fortaleza EC,Attacker,6.0,371.0,14.0,6.0,110.0,12.0,15.0,27.0,,14.0,3.0,2.0,,3.0,2.0,24.0,54.0,,3.0,0.0,,https://media-4.api-sports.io/football/players/153454.png,https://media-4.api-sports.io/football/teams/154.png,7.283333,1.0,0.0,0.0,False,80.0,175.0
237191,J. Chávez,21,Ecuador,False,Bahia,Defender,10.0,588.0,23.0,11.0,234.0,1.0,3.0,9.0,,5.0,4.0,15.0,,6.0,13.0,26.0,64.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/237191.png,https://media-4.api-sports.io/football/teams/118.png,6.585714,1.0,0.0,0.0,False,77.0,182.0
