Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,league_strength,Weight_kg,Height_cm
333724,N. Hadchan,21,Thailand,False,Khon Kaen United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/333724.png,https://media-4.api-sports.io/football/teams/10086.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/333724.png,https://media-4.api-sports.io/football/teams/10086.png,Thai League 1,56.8,72.0,190.0
351608,P. Chukamphaeng,19,Thailand,False,Uthai Thani,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/351608.png,https://media-4.api-sports.io/football/teams/10088.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/351608.png,https://media-4.api-sports.io/football/teams/10088.png,Thai League 1,56.8,,
382135,A. Thanahirunchot,21,Thailand,False,Nakhon Pathom,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/382135.png,https://media-4.api-sports.io/football/teams/6578.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/382135.png,https://media-4.api-sports.io/football/teams/6578.png,Thai League 1,56.8,,
382136,S. Mohammadzadeh,22,Thailand,False,Nakhon Pathom,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/382136.png,https://media-4.api-sports.io/football/teams/6578.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/382136.png,https://media-4.api-sports.io/football/teams/6578.png,Thai League 1,56.8,,
8463,J. Bolingi,29,Congo DR,False,Buriram United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/8463.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/8463.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,83.0,190.0
45037,J. Curran,27,Philippines,False,Bangkok Glass,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/45037.png,https://media-4.api-sports.io/football/teams/2769.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/45037.png,https://media-4.api-sports.io/football/teams/2769.png,Thai League 1,56.8,78.0,182.0
48308,F. Rogić,30,Sweden,False,Buriram United,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/48308.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/48308.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,73.0,181.0
48917,T. Kaosaart,22,Thailand,False,Buriram United,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/48917.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/48917.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,,
49019,S. Yaemsaen,23,Thailand,False,Bangkok United,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49019.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49019.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,,
49034,Vander Luis,33,Brazil,False,Bangkok United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49034.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49034.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,67.0,173.0
60214,A. Jaiphet,24,Thailand,False,Port FC,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/60214.png,https://media-4.api-sports.io/football/teams/2789.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/60214.png,https://media-4.api-sports.io/football/teams/2789.png,Thai League 1,56.8,,
111294,L. Cohen,31,Israel,False,Bangkok Glass,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/111294.png,https://media-4.api-sports.io/football/teams/2769.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/111294.png,https://media-4.api-sports.io/football/teams/2769.png,Thai League 1,56.8,84.0,186.0
152511,T. Prueangna,22,Thailand,False,Buriram United,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/152511.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/152511.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,,173.0
157919,P. Soimalai,22,Thailand,False,Buriram United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/157919.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/157919.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,65.0,166.0
322880,R. Neamtaisong,22,Thailand,False,Bangkok Glass,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/322880.png,https://media-4.api-sports.io/football/teams/2769.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/322880.png,https://media-4.api-sports.io/football/teams/2769.png,Thai League 1,56.8,52.0,175.0
323178,N. Kokfai,28,Thailand,False,Bangkok United,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/323178.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/323178.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,70.0,183.0
332733,S. Arjrod,20,Thailand,False,Bangkok Glass,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/332733.png,https://media-4.api-sports.io/football/teams/2769.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/332733.png,https://media-4.api-sports.io/football/teams/2769.png,Thai League 1,56.8,,
332913,W. Aimoat,20,Thailand,False,Buriram United,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/332913.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/332913.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,,
